Id	Partida	Solicitud	SP_Activo_Final	Valor_SP_Final	PV_Final	MateriaPrima	Equipo	Local_Timestamp	Time_Stamp	TimeStampDb
26165	10130117	2	SP Receta V241	2293	2290,22485	Butil	V241	2025-02-24 13:20:00.000	2025-02-24 18:20:00.000	2025-02-24 13:47:08.280
26168	10130117	2	SP Receta V241	4460	3119,0166	Vam	V241	2025-02-24 13:32:00.000	2025-02-24 18:32:00.000	2025-02-24 13:47:08.280
26170	10130377	2	SP Receta V141	4345	4349,22754	2EHA	V141	2025-02-24 18:37:00.000	2025-02-24 23:37:00.000	2025-02-24 21:46:50.240
26172	10130377	2	SP Receta V141	997	1000,10449	Metil	V141	2025-02-24 19:04:00.000	2025-02-25 00:04:00.000	2025-02-24 21:46:50.240
26174	10130316	2	SP Receta R111	15	14,68461	Xilol	R111	2025-02-24 20:11:00.000	2025-02-25 01:11:00.000	2025-02-24 21:46:50.240
26171	10130118	2	SP Receta V241	2293	2289,12476	Butil	V241	2025-02-24 20:54:00.000	2025-02-25 01:54:00.000	2025-02-24 21:46:50.240
26173	10130118	2	SP Receta V241	4460	4444,658	Vam	V241	2025-02-24 21:07:00.000	2025-02-25 02:07:00.000	2025-02-24 21:46:50.240
26175	10130316	4	SP Semi R111	250	250,04216	Xilol	R111	2025-02-24 21:33:00.000	2025-02-25 02:33:00.000	2025-02-24 21:46:50.240
26176	10130378	1	SP Receta V141	4345	4350,60156	2EHA	V141	2025-02-25 02:33:00.000	2025-02-25 07:33:00.000	2025-02-25 05:46:52.870
26182	10130259	1	SP Semi TK131	2490	2489,41626	Soda	TK131	2025-02-25 02:33:00.000	2025-02-25 07:33:00.000	2025-02-25 05:46:52.870
26180	10130378	2	SP Receta V141	997	997,356445	Metil	V141	2025-02-25 02:47:00.000	2025-02-25 07:47:00.000	2025-02-25 05:46:52.870
26183	10130317	2	SP Receta R111	20	19,1335888	Toluol	R111	2025-02-25 03:17:00.000	2025-02-25 08:17:00.000	2025-02-25 05:46:52.870
26184	10130317	2	SP Receta V115	191	181,035446	Toluol	V115	2025-02-25 03:20:00.000	2025-02-25 08:20:00.000	2025-02-25 05:46:52.870
26181	10130363	2	SP Receta V115	634	643,142761	Metil	V115	2025-02-25 03:59:00.000	2025-02-25 08:59:00.000	2025-02-25 05:46:52.870
26179	10130363	2	SP Receta V115	594,1	572,309265	Estireno	V115	2025-02-25 04:04:00.000	2025-02-25 09:04:00.000	2025-02-25 05:46:52.870
26177	10130363	2	SP Receta V115	241,6	243,8291	Butil	V115	2025-02-25 04:10:00.000	2025-02-25 09:10:00.000	2025-02-25 05:46:52.870
26186	10130363	2	SP Receta V115	129	112,334106	Xilol	V115	2025-02-25 04:15:00.000	2025-02-25 09:15:00.000	2025-02-25 05:46:52.870
26178	10130119	2	SP Receta V241	2293	2291,2915	Butil	V241	2025-02-25 04:23:00.000	2025-02-25 09:23:00.000	2025-02-25 05:46:52.870
26185	10130119	2	SP Receta V241	4460	4445,94971	Vam	V241	2025-02-25 04:36:00.000	2025-02-25 09:36:00.000	2025-02-25 05:46:52.870
26192	10130321	2	SP Receta R131	1330,84	1330,47412	Soda	R131	2025-02-25 09:51:00.000	2025-02-25 14:51:00.000	2025-02-25 13:46:53.980
26190	10130406	2	SP Receta D122	573	574,8215	Ethil	D122	2025-02-25 09:56:00.000	2025-02-25 14:56:00.000	2025-02-25 13:46:53.980
26193	10130320	2	SP Semi TK131	580	579,7813	Soda	TK131	2025-02-25 11:34:00.000	2025-02-25 16:34:00.000	2025-02-25 13:46:53.980
26195	10130363	2	SP Receta V115	193,52655	191,789276	Xilol	V115	2025-02-25 12:40:00.000	2025-02-25 17:40:00.000	2025-02-25 13:46:53.980
26191	10130364	2	SP Receta V115	634	642,7025	Metil	V115	2025-02-25 13:05:00.000	2025-02-25 18:05:00.000	2025-02-25 13:46:53.980
26189	10130364	2	SP Receta V115	594,1	575,118042	Estireno	V115	2025-02-25 13:10:00.000	2025-02-25 18:10:00.000	2025-02-25 13:46:53.980
26194	10130336	2	SP Receta V241	5529	5514,56641	Vam	V241	2025-02-25 13:12:00.000	2025-02-25 18:12:00.000	2025-02-25 13:46:53.980
26187	10130364	2	SP Receta V115	241,6	244,173584	Butil	V115	2025-02-25 13:17:00.000	2025-02-25 18:17:00.000	2025-02-25 13:46:53.980
26188	10130336	2	SP Receta V241	1107	1103,40833	Butil	V241	2025-02-25 13:38:00.000	2025-02-25 18:38:00.000	2025-02-25 13:46:53.980
26196	10130364	4	SP Receta V115	129	110,108887	Xilol	V115	2025-02-25 13:39:00.000	2025-02-25 18:39:00.000	2025-02-25 13:46:53.980
26200	10130322	2	SP Receta R131	1330,84	1330,852	Soda	R131	2025-02-25 20:01:00.000	2025-02-26 01:01:00.000	2025-02-25 21:47:15.113
26203	10130364	2	SP Receta V115	194	180,740891	Xilol	V115	2025-02-25 20:22:00.000	2025-02-26 01:22:00.000	2025-02-25 21:47:15.113
26202	10130337	2	SP Receta V241	5529	5515,858	Vam	V241	2025-02-25 21:06:00.000	2025-02-26 02:06:00.000	2025-02-25 21:47:15.113
26199	10130367	2	SP Receta V115	565	573,275757	Metil	V115	2025-02-25 21:24:00.000	2025-02-26 02:24:00.000	2025-02-25 21:47:15.113
26198	10130367	2	SP Receta V115	328	310,323425	Estireno	V115	2025-02-25 21:28:00.000	2025-02-26 02:28:00.000	2025-02-25 21:47:15.113
26197	10130367	2	SP Receta V115	382	384,98877	Butil	V115	2025-02-25 21:32:00.000	2025-02-26 02:32:00.000	2025-02-25 21:47:15.113
26201	10130321	2	SP Semi TK131	580	92,80366	Soda	TK131	2025-02-25 21:34:00.000	2025-02-26 02:34:00.000	2025-02-25 21:47:15.113
26209	10130418	2	SP Receta V241	5529	5514,275	Vam	V241	2025-02-26 04:00:00.000	2025-02-26 09:00:00.000	2025-02-26 05:46:29.230
26210	10130367	2	SP Receta V115	91,91943	91,86848	Xilol	V115	2025-02-26 04:21:00.000	2025-02-26 09:21:00.000	2025-02-26 05:46:29.230
26204	10130418	2	SP Receta V241	1107	1103,05823	Butil	V241	2025-02-26 04:36:00.000	2025-02-26 09:36:00.000	2025-02-26 05:46:29.230
26207	10130368	2	SP Receta V115	565	573,6752	Metil	V115	2025-02-26 04:48:00.000	2025-02-26 09:48:00.000	2025-02-26 05:46:29.230
26206	10130368	2	SP Receta V115	328	319,961365	Estireno	V115	2025-02-26 04:52:00.000	2025-02-26 09:52:00.000	2025-02-26 05:46:29.230
26205	10130368	2	SP Receta V115	382	384,72876	Butil	V115	2025-02-26 04:56:00.000	2025-02-26 09:56:00.000	2025-02-26 05:46:29.230
26208	10130323	2	SP Receta R131	1287,87	443,109161	Soda	R131	2025-02-26 05:16:00.000	2025-02-26 10:16:00.000	2025-02-26 05:46:29.230
26222	10130349	1	SP Receta R221	1895,43982	1919,98132	Soda	R221	2025-02-26 10:16:00.000	2025-02-26 15:16:00.000	2025-02-26 21:46:40.163
26220	10130369	2	SP Receta V115	565	573,3421	Metil	V115	2025-02-26 13:06:00.000	2025-02-26 18:06:00.000	2025-02-26 21:46:40.163
26219	10130369	2	SP Receta V115	328	317,157959	Estireno	V115	2025-02-26 13:10:00.000	2025-02-26 18:10:00.000	2025-02-26 21:46:40.163
26217	10130369	2	SP Receta V115	382	384,3031	Butil	V115	2025-02-26 13:14:00.000	2025-02-26 18:14:00.000	2025-02-26 21:46:40.163
26223	10130324	2	SP Receta R131	1287,87	1287,62537	Soda	R131	2025-02-26 13:46:00.000	2025-02-26 18:46:00.000	2025-02-26 21:46:40.163
26224	10130384	2	SP Semi TK221	20	19,6921711	Soda	TK221	2025-02-26 13:54:00.000	2025-02-26 18:54:00.000	2025-02-26 21:46:40.163
26227	10130369	2	SP Receta V115	57	51,9603271	Xilol	V115	2025-02-26 15:43:00.000	2025-02-26 20:43:00.000	2025-02-26 21:46:40.163
26228	10130368	2	SP Semi R111	250	248,427322	Xilol	R111	2025-02-26 15:46:00.000	2025-02-26 20:46:00.000	2025-02-26 21:46:40.163
26225	10130323	2	SP Semi TK131	651	651,024536	Soda	TK131	2025-02-26 15:57:00.000	2025-02-26 20:57:00.000	2025-02-26 21:46:40.163
26216	10129982	2	SP Receta V141	4345	4348,44238	2EHA	V141	2025-02-26 16:21:00.000	2025-02-26 21:21:00.000	2025-02-26 21:46:40.163
26226	10130339	2	SP Receta V241	5437	5422,74951	Vam	V241	2025-02-26 16:28:00.000	2025-02-26 21:28:00.000	2025-02-26 21:46:40.163
26221	10129982	2	SP Receta V141	997	1001,47949	Metil	V141	2025-02-26 16:49:00.000	2025-02-26 21:49:00.000	2025-02-26 21:46:40.163
26218	10130339	2	SP Receta V241	1633	1629,2832	Butil	V241	2025-02-26 16:53:00.000	2025-02-26 21:53:00.000	2025-02-26 21:46:40.163
26229	10130369	4	SP Receta R111	718	718,089966	Xilol	R111	2025-02-26 17:55:00.000	2025-02-26 22:55:00.000	2025-02-26 21:46:40.163
26240	10130340	1	SP Receta V241	5437	5421,19141	Vam	V241	2025-02-26 22:55:00.000	2025-02-27 03:55:00.000	2025-02-27 05:47:01.150
26238	10130325	1	SP Receta R131	1287,87	1287,10327	Soda	R131	2025-02-26 22:55:00.000	2025-02-27 03:55:00.000	2025-02-27 05:47:01.150
26231	10130340	2	SP Receta V241	1633	1631,2832	Butil	V241	2025-02-26 22:59:00.000	2025-02-27 03:59:00.000	2025-02-27 05:47:01.150
26241	10130148	2	SP Semi V221	51,05014	78,6795654	Xilol	V221	2025-02-26 23:08:00.000	2025-02-27 04:08:00.000	2025-02-27 05:47:01.150
26236	10130370	2	SP Receta V115	565	574,1058	Metil	V115	2025-02-26 23:11:00.000	2025-02-27 04:11:00.000	2025-02-27 05:47:01.150
26234	10130370	2	SP Receta V115	328	321,977051	Estireno	V115	2025-02-26 23:15:00.000	2025-02-27 04:15:00.000	2025-02-27 05:47:01.150
26230	10129983	2	SP Receta V141	4345	4347,85352	2EHA	V141	2025-02-26 23:17:00.000	2025-02-27 04:17:00.000	2025-02-27 05:47:01.150
26232	10130370	2	SP Receta V115	382	384,2926	Butil	V115	2025-02-26 23:19:00.000	2025-02-27 04:19:00.000	2025-02-27 05:47:01.150
26235	10130148	2	SP Receta V221	1840,50647	1844,49524	Estireno	V221	2025-02-26 23:34:00.000	2025-02-27 04:34:00.000	2025-02-27 05:47:01.150
26242	10130370	2	SP Receta V115	50	26,9694824	Xilol	V115	2025-02-26 23:44:00.000	2025-02-27 04:44:00.000	2025-02-27 05:47:01.150
26237	10129983	2	SP Receta V141	997	999,319336	Metil	V141	2025-02-26 23:45:00.000	2025-02-27 04:45:00.000	2025-02-27 05:47:01.150
26233	10130148	2	SP Receta V221	995,7397	997,214966	Butil	V221	2025-02-26 23:47:00.000	2025-02-27 04:47:00.000	2025-02-27 05:47:01.150
26239	10130324	2	SP Semi TK131	660	659,7156	Soda	TK131	2025-02-26 23:58:00.000	2025-02-27 04:58:00.000	2025-02-27 05:47:01.150
26243	10130349	2	SP Receta R221	1593,79041	1597,7572	Xilol	R221	2025-02-27 00:16:00.000	2025-02-27 05:16:00.000	2025-02-27 05:47:01.150
26244	10130369	2	SP Semi R111	250	248,839417	Xilol	R111	2025-02-27 01:28:00.000	2025-02-27 06:28:00.000	2025-02-27 05:47:01.150
26245	10130370	4	SP Receta R111	718	718,1505	Xilol	R111	2025-02-27 02:04:00.000	2025-02-27 07:04:00.000	2025-02-27 05:47:01.150
26246	10130148	4	SP Receta V221	48,7605934	48,43689	Xilol	V221	2025-02-27 04:22:00.000	2025-02-27 09:22:00.000	2025-02-27 05:47:01.150
26249	10130325	1	SP Semi TK131	660	659,419	Soda	TK131	2025-02-27 09:22:00.000	2025-02-27 14:22:00.000	2025-02-27 13:47:40.067
26250	10130349	1	SP Receta R221	1957	1956,63977	Xilol	R221	2025-02-27 09:22:00.000	2025-02-27 14:22:00.000	2025-02-27 13:47:40.067
26247	10130423	2	SP Receta V141	4345	4348,83545	2EHA	V141	2025-02-27 09:28:00.000	2025-02-27 14:28:00.000	2025-02-27 13:47:40.067
26251	10130370	2	SP Semi R111	250	245,048218	Xilol	R111	2025-02-27 09:43:00.000	2025-02-27 14:43:00.000	2025-02-27 13:47:40.067
26248	10130423	2	SP Receta V141	997	998,730469	Metil	V141	2025-02-27 09:55:00.000	2025-02-27 14:55:00.000	2025-02-27 13:47:40.067
26252	10130458	2	SP Receta V115	50	49,97986	Xilol	V115	2025-02-27 10:08:00.000	2025-02-27 15:08:00.000	2025-02-27 13:47:40.067
26253	10130458	4	SP Receta R111	718	718,322	Xilol	R111	2025-02-27 10:31:00.000	2025-02-27 15:31:00.000	2025-02-27 13:47:40.067
26254	10130148	2	SP Receta V221	54,7110634	54,4609375	Xilol	V221	2025-02-27 12:50:00.000	2025-02-27 17:50:00.000	2025-02-27 13:47:40.067
26255	12345678	1	SP Semi TK131	660	659,3967	Soda	TK131	2025-02-27 17:50:00.000	2025-02-27 22:50:00.000	2025-02-27 21:47:17.703
26257	10130401	2	SP Semi TK221	10,6058893	88,94427	Xilol	TK221	2025-02-27 17:58:00.000	2025-02-27 22:58:00.000	2025-02-27 21:47:17.703
26258	10130458	2	SP Semi R111	270	265,475433	Xilol	R111	2025-02-27 18:11:00.000	2025-02-27 23:11:00.000	2025-02-27 21:47:17.703
26259	10130460	4	SP Receta R111	718	718,131165	Xilol	R111	2025-02-27 18:50:00.000	2025-02-27 23:50:00.000	2025-02-27 21:47:17.703
26256	10130412	2	SP Receta D122	1737,2	1749,67285	Vam	D122	2025-02-27 20:17:00.000	2025-02-28 01:17:00.000	2025-02-27 21:47:17.703
26260	10130148	2	SP Receta V221	52,50908	55,3128662	Xilol	V221	2025-02-27 20:31:00.000	2025-02-28 01:31:00.000	2025-02-27 21:47:17.703
26261	10130402	2	SP Semi R221	5,08512259	17,8948383	Xilol	R221	2025-02-27 20:34:00.000	2025-02-28 01:34:00.000	2025-02-27 21:47:17.703
26262	10130402	4	SP Semi R221	5	3,981708	Xilol	R221	2025-02-27 20:37:00.000	2025-02-28 01:37:00.000	2025-02-27 21:47:17.703
26263	10130327	2	SP Semi TK131	660	659,5155	Soda	TK131	2025-02-28 01:41:00.000	2025-02-28 06:41:00.000	2025-02-28 05:47:30.593
26264	10130460	2	SP Semi R111	250	243,301834	Xilol	R111	2025-02-28 02:14:00.000	2025-02-28 07:14:00.000	2025-02-28 05:47:30.593
26265	10130472	4	SP Receta R111	654	654,1574	Xilol	R111	2025-02-28 02:51:00.000	2025-02-28 07:51:00.000	2025-02-28 05:47:30.593
26266	10130148	2	SP Receta V221	44,4782639	47,645752	Xilol	V221	2025-02-28 05:10:00.000	2025-02-28 10:10:00.000	2025-02-28 05:47:30.593
26267	10130402	2	SP Semi R221	8	17,9509983	Xilol	R221	2025-02-28 05:35:00.000	2025-02-28 10:35:00.000	2025-02-28 05:47:30.593
26268	10130426	1	SP Receta V141	4345	4352,172	2EHA	V141	2025-02-28 10:35:00.000	2025-02-28 15:35:00.000	2025-02-28 13:47:40.830
26272	10130437	1	SP Semi TK131	660	659,5412	Soda	TK131	2025-02-28 10:35:00.000	2025-02-28 15:35:00.000	2025-02-28 13:47:40.830
26271	10130426	2	SP Receta V141	997	997,75	Metil	V141	2025-02-28 10:52:00.000	2025-02-28 15:52:00.000	2025-02-28 13:47:40.830
26270	10130148	2	SP Receta V221	1845	1844,67786	Estireno	V221	2025-02-28 10:53:00.000	2025-02-28 15:53:00.000	2025-02-28 13:47:40.830
26269	10130148	2	SP Receta V221	998	996,911133	Butil	V221	2025-02-28 11:06:00.000	2025-02-28 16:06:00.000	2025-02-28 13:47:40.830
26274	10130464	2	SP Receta R111	778	778,2003	Xilol	R111	2025-02-28 11:21:00.000	2025-02-28 16:21:00.000	2025-02-28 13:47:40.830
26273	10130402	2	SP Receta R221	1598	1597,869	Toluol	R221	2025-02-28 11:51:00.000	2025-02-28 16:51:00.000	2025-02-28 13:47:40.830
26280	12345678	1	SP Receta R131	1287,87	1287,84863	Soda	R131	2025-02-28 16:51:00.000	2025-02-28 21:51:00.000	2025-02-28 21:47:33.460
26281	10130402	2	SP Semi R221	20	16,3576584	Toluol	R221	2025-02-28 17:00:00.000	2025-02-28 22:00:00.000	2025-02-28 21:47:33.460
26279	10130465	2	SP Receta V115	634	642,334961	Metil	V115	2025-02-28 17:14:00.000	2025-02-28 22:14:00.000	2025-02-28 21:47:33.460
26276	10130465	2	SP Receta V115	594,1	584,6665	Estireno	V115	2025-02-28 17:19:00.000	2025-02-28 22:19:00.000	2025-02-28 21:47:33.460
26275	10130465	2	SP Receta V115	241,6	244,75061	Butil	V115	2025-02-28 17:25:00.000	2025-02-28 22:25:00.000	2025-02-28 21:47:33.460
26282	10130402	4	SP Receta R221	18,946104	17,9991169	Toluol	R221	2025-02-28 17:46:00.000	2025-02-28 22:46:00.000	2025-02-28 21:47:33.460
26284	10130465	2	SP Receta V115	129	113,317505	Xilol	V115	2025-02-28 17:49:00.000	2025-02-28 22:49:00.000	2025-02-28 21:47:33.460
26285	10130464	2	SP Semi R111	257,113159	264,181335	Xilol	R111	2025-02-28 19:14:00.000	2025-03-01 00:14:00.000	2025-02-28 21:47:33.460
26283	10130402	6	SP Receta R221	246,225586	249,806671	Toluol	R221	2025-02-28 19:42:00.000	2025-03-01 00:42:00.000	2025-02-28 21:47:33.460
26286	10130465	4	SP Receta R111	778	777,643738	Xilol	R111	2025-02-28 19:46:00.000	2025-03-01 00:46:00.000	2025-02-28 21:47:33.460
26277	10130148	2	SP Receta V221	1757,05554	6,389282	Estireno	V221	2025-02-28 21:22:00.000	2025-03-01 02:22:00.000	2025-02-28 21:47:33.460
26278	10130148	4	SP Receta V221	1845	1844,06934	Estireno	V221	2025-02-28 21:28:00.000	2025-03-01 02:28:00.000	2025-02-28 21:47:33.460
26288	10130465	2	SP Semi R111	270	268,6417	Xilol	R111	2025-03-01 03:00:00.000	2025-03-01 08:00:00.000	2025-03-01 05:46:36.640
26287	10130351	2	SP Semi R221	18	17,6491432	Toluol	R221	2025-03-01 03:04:00.000	2025-03-01 08:04:00.000	2025-03-01 05:46:36.640
26289	10130466	4	SP Receta R111	778	778,2667	Xilol	R111	2025-03-01 03:32:00.000	2025-03-01 08:32:00.000	2025-03-01 05:46:36.640
26290	10130440	1	SP Receta R131	1287,87	1287,10571	Soda	R131	2025-03-01 08:32:00.000	2025-03-01 13:32:00.000	2025-03-01 13:46:58.577
26295	10130466	2	SP Receta V115	194	179,761719	Xilol	V115	2025-03-01 08:35:00.000	2025-03-01 13:35:00.000	2025-03-01 13:46:58.577
26291	10130439	2	SP Semi TK131	660	659,5194	Soda	TK131	2025-03-01 09:57:00.000	2025-03-01 14:57:00.000	2025-03-01 13:46:58.577
26292	10130148	2	SP Receta V221	45,89631	48,74109	Toluol	V221	2025-03-01 10:16:00.000	2025-03-01 15:16:00.000	2025-03-01 13:46:58.577
26296	10130466	2	SP Semi R111	270	269,832153	Xilol	R111	2025-03-01 10:45:00.000	2025-03-01 15:45:00.000	2025-03-01 13:46:58.577
26293	10130351	2	SP Semi R221	18	17,53077	Toluol	R221	2025-03-01 11:38:00.000	2025-03-01 16:38:00.000	2025-03-01 13:46:58.577
26294	10130351	4	SP Receta R221	20	19,9993439	Toluol	R221	2025-03-01 12:30:00.000	2025-03-01 17:30:00.000	2025-03-01 13:46:58.577
26297	12345678	1	SP Semi TK131	660	659,5316	Soda	TK131	2025-03-01 17:30:00.000	2025-03-01 22:30:00.000	2025-03-01 21:45:56.930
26304	10130148	2	SP Receta V221	1844,68359	1844,92114	Estireno	V221	2025-03-02 22:38:00.000	2025-03-03 03:38:00.000	2025-03-03 05:46:52.800
26298	20015751	2	SP Receta V241	3058	3053,433	Butil	V241	2025-03-02 22:53:00.000	2025-03-03 03:53:00.000	2025-03-03 05:46:52.800
26309	10130467	2	SP Receta V115	570,9505	639,3696	Metil	V115	2025-03-02 22:59:00.000	2025-03-03 03:59:00.000	2025-03-03 05:46:52.800
26316	10130467	2	SP Receta R111	778	778,1176	Xilol	R111	2025-03-02 23:03:00.000	2025-03-03 04:03:00.000	2025-03-03 05:46:52.800
26305	10130467	2	SP Receta V115	351,0467	590,591248	Estireno	V115	2025-03-02 23:03:00.000	2025-03-03 04:03:00.000	2025-03-03 05:46:52.800
26306	20015751	2	SP Receta V241	2888,07349	2957,0498	Estireno	V241	2025-03-02 23:11:00.000	2025-03-03 04:11:00.000	2025-03-03 05:46:52.800
26299	10130467	2	SP Receta V115	370,1831	1,58605957	Butil	V115	2025-03-02 23:11:00.000	2025-03-03 04:11:00.000	2025-03-03 05:46:52.800
26300	10130148	2	SP Receta V221	995,6575	996,6676	Butil	V221	2025-03-02 23:11:00.000	2025-03-03 04:11:00.000	2025-03-03 05:46:52.800
26301	10130467	4	SP Receta V115	370,4947	244,378052	Butil	V115	2025-03-02 23:25:00.000	2025-03-03 04:25:00.000	2025-03-03 05:46:52.800
26311	10130351	2	SP Receta R221	1596,27246	1597,93518	Toluol	R221	2025-03-02 23:42:00.000	2025-03-03 04:42:00.000	2025-03-03 05:46:52.800
26317	10130467	2	SP Receta V115	129,0558	128,738754	Xilol	V115	2025-03-02 23:52:00.000	2025-03-03 04:52:00.000	2025-03-03 05:46:52.800
26315	10130549	2	SP Receta V141	4588	4589,09668	Vam	V141	2025-03-03 00:21:00.000	2025-03-03 05:21:00.000	2025-03-03 05:46:52.800
26302	10130549	2	SP Receta V141	917	922,176758	Butil	V141	2025-03-03 00:40:00.000	2025-03-03 05:40:00.000	2025-03-03 05:46:52.800
26312	10130148	2	SP Receta V221	48,4717255	47,58496	Toluol	V221	2025-03-03 03:37:00.000	2025-03-03 08:37:00.000	2025-03-03 05:46:52.800
26318	10130467	4	SP Receta V115	192,591843	191,863022	Xilol	V115	2025-03-03 04:23:00.000	2025-03-03 09:23:00.000	2025-03-03 05:46:52.800
26313	10130351	4	SP Receta R221	20	19,62644	Toluol	R221	2025-03-03 04:43:00.000	2025-03-03 09:43:00.000	2025-03-03 05:46:52.800
26314	10130351	6	SP Semi R221	18	17,648571	Toluol	R221	2025-03-03 04:46:00.000	2025-03-03 09:46:00.000	2025-03-03 05:46:52.800
26310	10130491	4	SP Receta V115	565	571,9554	Metil	V115	2025-03-03 04:52:00.000	2025-03-03 09:52:00.000	2025-03-03 05:46:52.800
26307	10130491	4	SP Receta V115	328	315,643616	Estireno	V115	2025-03-03 04:56:00.000	2025-03-03 09:56:00.000	2025-03-03 05:46:52.800
26303	10130491	6	SP Receta V115	382	384,476868	Butil	V115	2025-03-03 05:00:00.000	2025-03-03 10:00:00.000	2025-03-03 05:46:52.800
26319	10130491	6	SP Receta V115	50	28,8369141	Xilol	V115	2025-03-03 05:25:00.000	2025-03-03 10:25:00.000	2025-03-03 05:46:52.800
26308	10130454	4	SP Receta V241	2879	2247,36646	Estireno	V241	2025-03-03 05:31:00.000	2025-03-03 10:31:00.000	2025-03-03 05:46:52.800
26324	12345678	1	SP Semi TK131	2480	2479,77515	Soda	TK131	2025-03-03 10:31:00.000	2025-03-03 15:31:00.000	2025-03-03 13:47:30.363
26325	10130148	2	SP Receta V221	44,67922	48,862793	Toluol	V221	2025-03-03 11:49:00.000	2025-03-03 16:49:00.000	2025-03-03 13:47:30.363
26326	10130504	2	SP Semi R221	18	13,399374	Toluol	R221	2025-03-03 11:59:00.000	2025-03-03 16:59:00.000	2025-03-03 13:47:30.363
26323	10130492	2	SP Receta V115	565	567,5549	Metil	V115	2025-03-03 12:43:00.000	2025-03-03 17:43:00.000	2025-03-03 13:47:30.363
26321	10130492	2	SP Receta V115	328	316,128784	Estireno	V115	2025-03-03 12:49:00.000	2025-03-03 17:49:00.000	2025-03-03 13:47:30.363
26320	10130492	2	SP Receta V115	382	386,6764	Butil	V115	2025-03-03 12:53:00.000	2025-03-03 17:53:00.000	2025-03-03 13:47:30.363
26327	10130504	4	SP Receta R221	20	19,5208416	Toluol	R221	2025-03-03 12:55:00.000	2025-03-03 17:55:00.000	2025-03-03 13:47:30.363
26328	10130491	2	SP Receta R111	18	17,722681	Xilol	R111	2025-03-03 13:33:00.000	2025-03-03 18:33:00.000	2025-03-03 13:47:30.363
26322	10130455	2	SP Receta V241	2879	1196,74988	Estireno	V241	2025-03-03 13:39:00.000	2025-03-03 18:39:00.000	2025-03-03 13:47:30.363
26329	10130482	1	SP Semi TK131	1542,04688	2400,024	Soda	TK131	2025-03-03 18:39:00.000	2025-03-03 23:39:00.000	2025-03-03 21:47:12.707
26331	10130504	2	SP Semi R221	18	17,9696	Toluol	R221	2025-03-03 20:19:00.000	2025-03-04 01:19:00.000	2025-03-03 21:47:12.707
26332	10130505	2	SP Receta V221	44,5663452	48,862793	Toluol	V221	2025-03-03 20:36:00.000	2025-03-04 01:36:00.000	2025-03-03 21:47:12.707
26333	10130492	2	SP Receta V115	92	79,4782257	Xilol	V115	2025-03-03 20:51:00.000	2025-03-04 01:51:00.000	2025-03-03 21:47:12.707
26330	10130482	3	SP Semi TK131	51,3138275	59,83282	Soda	TK131	2025-03-03 20:59:00.000	2025-03-04 01:59:00.000	2025-03-03 21:47:12.707
26337	10130285	2	SP Receta V141	5379	5378,77637	Vam	V141	2025-03-04 02:06:00.000	2025-03-04 07:06:00.000	2025-03-04 05:47:21.037
26335	10130526	2	SP Receta V241	1456	1455,80823	Estireno	V241	2025-03-04 02:24:00.000	2025-03-04 07:24:00.000	2025-03-04 05:47:21.037
26334	10130526	2	SP Receta V241	1636	1634,67493	Butil	V241	2025-03-04 02:35:00.000	2025-03-04 07:35:00.000	2025-03-04 05:47:21.037
26336	10130483	2	SP Semi TK131	2460	1263,06982	Soda	TK131	2025-03-04 04:19:00.000	2025-03-04 09:19:00.000	2025-03-04 05:47:21.037
26338	10130505	2	SP Receta V221	46,49157	48,0717773	Xilol	V221	2025-03-04 05:11:00.000	2025-03-04 10:11:00.000	2025-03-04 05:47:21.037
26339	10130504	2	SP Semi R221	18	17,74543	Xilol	R221	2025-03-04 05:13:00.000	2025-03-04 10:13:00.000	2025-03-04 05:47:21.037
26340	10130510	2	SP Semi R221	18	17,8351784	Xilol	R221	2025-03-04 13:22:00.000	2025-03-04 18:22:00.000	2025-03-04 13:47:54.733
26341	10130505	2	SP Receta V221	49	47,76758	Xilol	V221	2025-03-04 13:43:00.000	2025-03-04 18:43:00.000	2025-03-04 13:47:54.733
26342	10130484	1	SP Semi TK131	2440	2439,49316	Soda	TK131	2025-03-04 18:43:00.000	2025-03-04 23:43:00.000	2025-03-04 21:46:12.943
26348	10130498	2	SP Semi R111	270	264,067078	Xilol	R111	2025-03-05 00:02:00.000	2025-03-05 05:02:00.000	2025-03-05 05:47:40.623
26344	10129009	2	SP Receta D122	450,8	451,1165	Ethil	D122	2025-03-05 00:19:00.000	2025-03-05 05:19:00.000	2025-03-05 05:47:40.623
26343	10129009	2	SP Receta D122	505,4	513,087341	Butil	D122	2025-03-05 00:25:00.000	2025-03-05 05:25:00.000	2025-03-05 05:47:40.623
26345	10129009	2	SP Receta D122	136,6	132,4884	Metil	D122	2025-03-05 00:28:00.000	2025-03-05 05:28:00.000	2025-03-05 05:47:40.623
26349	10130499	4	SP Receta R111	778	778,165833	Xilol	R111	2025-03-05 00:47:00.000	2025-03-05 05:47:00.000	2025-03-05 05:47:40.623
26346	10130516	2	SP Receta R131	793	792,5142	Soda	R131	2025-03-05 03:42:00.000	2025-03-05 08:42:00.000	2025-03-05 05:47:40.623
26347	10130515	2	SP Semi TK131	1030	439,72406	Soda	TK131	2025-03-05 04:55:00.000	2025-03-05 09:55:00.000	2025-03-05 05:47:40.623
